,fdc_id,description,food_category_id,protein,fat,carbs,calories
4934,173227,"tea, black, brewed, with tap water",14,0.0,0.0,0.3,1.0
4935,173228,"tea, decaffeinated, lemon, diet",14,3.3,0.6,85.4,338.0
4936,173229,"tea, decaffeinated, lemon, sweetened",14,0.12,0.73,98.55,401.0
4937,173230,"tea, unsweetened, powder",14,20.21,0.0,58.66,315.0
4938,173231,"tea, lemon, diet",14,0.02,0.0,0.44,2.0
4939,173232,"tea, herb, other than chamomile, brewed",14,0.0,0.0,0.2,1.0
4940,173233,"water, perrier",14,0.0,0.0,0.0,0.0
4941,173234,"water, poland spring",14,0.0,0.0,0.0,0.0
4942,173235,"orange- drink, breakfast, powder",14,0.0,0.0,98.94,386.0
4943,173236,"orange- drink, breakfast, powder, with water",14,0.0,0.0,12.65,49.0
4944,173237,"orange- drink, breakfast, low calorie, powder",14,3.6,0.0,85.9,217.0
4945,173238,"english muffins, plain, propionate",18,7.7,1.8,46.0,235.0
4946,173239,"pie, apple, flour",18,1.9,11.0,34.0,237.0
4947,173240,"pie, fried pies, cherry",18,3.0,16.1,42.6,316.0
4948,173241,"tortillas, bake -fry, corn, salt",18,5.7,2.5,46.6,222.0
4949,173242,"tortillas, bake -fry, flour",18,8.7,7.1,55.6,325.0
4950,173243,"cake, pound, fat-free",18,5.4,1.2,61.0,283.0
4951,173244,"cake, yellow, light, dry mix",18,4.7,5.5,84.1,404.0
4952,173245,"archway cookies, coconut macaroon",18,3.02,22.55,61.23,460.0
4953,173246,"archway cookies, date filled oatmeal",18,4.67,12.05,68.16,400.0
4954,173247,"archway cookies, dutch cocoa",18,4.5,14.99,69.44,431.0
4955,173248,"archway cookies, frosty lemon",18,4.41,17.11,64.78,430.0
4956,173249,"archway cookies, iced molasses",18,3.5,14.43,69.12,420.0
4957,173250,"archway cookies, old fashioned molasses",18,4.27,11.83,70.55,406.0
4958,173251,"archway cookies, old fashioned windmill cookies",18,5.17,17.55,72.23,468.0
4959,173252,"archway cookies, peanut butter",18,9.0,24.28,58.48,480.0
4960,173253,"archway cookies, raspberry filled",18,4.35,13.26,65.92,400.0
4961,173254,"george weston bakeries, brownberry sage and onion stuffing mix, dry",18,13.3,5.1,72.7,390.0
4962,173255,"keebler, keebler chocolate graham selects",18,7.1,16.6,71.8,465.0
4963,173256,"continental mills, krusteaz almond poppyseed muffin mix, artificially flavored, dry",18,5.6,10.3,75.6,418.0
4964,173257,"mckee baking, little debbie nutty bars, wafers with peanut butter, chocolate covered",18,8.0,32.8,55.2,548.0
4965,173258,"nabisco, nabisco ritz crackers",18,7.23,23.21,63.51,492.0
4966,173259,"pillsbury, buttermilk biscuits, artificial, dough",18,6.4,2.79,47.07,236.0
4967,173260,"pillsbury, chocolate chip cookies, dough",18,3.82,21.26,60.75,450.0
4968,173261,"pillsbury, crusty french loaf, dough",18,8.59,2.88,46.35,243.0
4969,173262,"sorghum flour, refined",20,9.53,1.24,76.85,357.0
4970,173263,"rice, brown, parboiled, uncle bens",20,3.09,0.85,31.33,147.0
4971,173264,"pasta, gluten-free, rice flour and rice bran extract, de boles",20,4.21,1.7,40.75,200.0
4972,173265,"pasta, gluten-free, corn and rice flour",20,3.2,1.0,38.05,179.0
4973,173266,"biscuit, with egg and bacon",21,11.33,20.73,19.06,305.0
4974,173267,"biscuit, with egg and ham",21,10.64,14.08,16.37,233.0
4975,173268,"biscuit, with crispy chicken fillet",21,11.93,14.93,30.56,300.0
4976,173269,"croissant, with egg, cheese, and bacon",21,12.92,16.4,22.5,289.0
4977,173270,"croissant, with egg, cheese, and ham",21,12.45,14.95,18.98,261.0
4978,173271,"croissant, with egg, cheese, and sausage",21,12.09,21.78,15.9,308.0
4979,173273,"potatoes, hash browns, round pieces patty",21,2.58,17.04,28.88,272.0
4980,173274,"vanilla, light, soft-serve ice cream, with cone",21,4.24,4.86,26.36,163.0
4981,173275,"sundae, caramel",21,4.71,5.98,31.81,196.0
4982,173276,"sundae, hot fudge",21,3.57,5.46,30.17,180.0
4983,173277,"burrito, with beans and beef",21,11.52,7.47,19.52,191.0
4984,173278,"burrito, with beans, cheese, and beef",21,7.03,6.8,23.37,180.0
4985,173279,"pizza hut 12"" pepperoni pizza, hand-tossed crust",21,12.86,11.38,31.55,280.0
4986,173280,"pizza hut 12"" pepperoni pizza, pan crust",21,11.97,14.21,30.49,298.0
4987,173281,"pizza hut 12"" super supreme pizza, hand-tossed crust",21,10.9,10.72,25.62,243.0
4988,173282,"domino's 14"" cheese pizza, classic hand-tossed crust",21,10.8,8.97,33.24,257.0
4989,173283,"domino's 14"" cheese pizza, ultimate deep dish crust",21,10.76,9.83,33.48,265.0
4990,173284,"papa john's 14"" cheese pizza, crust",21,11.53,9.25,32.74,260.0
4991,173285,"papa john's 14"" pepperoni pizza, crust",21,11.97,11.86,30.04,275.0
4992,173286,"papa john's 14"" the works pizza, crust",21,10.27,10.21,26.69,240.0
4993,173287,"papa john's 14"" cheese pizza, thin crust",21,12.29,15.66,26.26,295.0
4994,173288,"little caesars 14"" pepperoni pizza, deep dish crust",21,12.93,10.81,29.03,265.0
4995,173289,"little caesars 14"" cheese pizza, thin crust",21,16.23,16.99,22.85,309.0
4996,173290,"pizza hut 14"" cheese pizza, hand-tossed crust",21,11.98,10.42,33.42,275.0
4997,173291,"pizza hut 14"" cheese pizza, pan crust",21,10.85,11.25,32.85,276.0
4998,173292,"food, pizza chain, 14"" pizza, cheese topping, crust",21,11.39,9.69,33.33,266.0
4999,173293,"food, pizza chain, 14"" pizza, cheese topping, thick crust",21,10.81,10.54,33.17,271.0
5000,173294,"food, pizza chain, 14"" pizza, cheese topping, thin crust",21,12.85,13.95,31.2,302.0
5001,173295,"food, pizza chain, 14"" pizza, pepperoni topping, crust",21,11.74,11.91,31.98,282.0
5002,173296,"food, pizza chain, 14"" pizza, pepperoni topping, thick crust",21,11.49,12.58,31.84,287.0
5003,173297,"mcdonald's, chicken mcnuggets",21,15.79,19.81,15.09,302.0
5004,173298,"mcdonald's, hash brown",21,2.48,16.3,28.56,271.0
5005,173299,"mcdonald's, hotcakes (plain)",21,6.0,5.84,38.27,228.0
5006,173300,"mcdonald's, bacon, egg & cheese mcgriddles",21,12.03,13.19,26.19,272.0
5007,173301,"mcdonald's, hot caramel sundae",21,3.58,4.89,33.36,188.0
5008,173302,"mcdonald's, hot fudge sundae",21,4.14,5.91,30.05,186.0
5009,173303,"mcdonald's, mcflurry with m&m's",21,4.02,6.46,26.82,177.0
5010,173304,"mcdonald's, mcflurry with oreo cookies",21,3.97,5.66,25.55,165.0
5011,173305,"mcdonald's, mcchicken sandwich",21,10.43,13.21,27.97,273.0
5012,173307,"mcdonald's, egg mcmuffin",21,13.64,9.66,21.67,228.0
5013,173308,"mcdonald's, sausage mcmuffin",21,12.66,21.06,24.52,333.0
5014,173309,"mcdonald's, deluxe breakfast, with syrup and margarine",21,7.56,15.23,29.48,285.0
5015,173310,"mcdonald's, hotcakes and sausage",21,7.81,12.5,37.55,294.0
5016,173311,"mcdonald's, hotcakes (with 2 pats margarine & syrup)",21,4.05,8.06,46.08,272.0
5017,173312,"mcdonald's, bacon ranch salad with grilled chicken",21,10.28,3.14,3.64,81.0
5018,173315,"burger king, croissan'wich with sausage, egg and cheese",21,12.09,21.78,15.9,308.0
5019,173316,"burger king, croissan'wich with sausage and cheese",21,13.73,25.45,23.0,376.0
5020,173317,"hamburger; single, patty; with condiments, and mayonnaise",21,11.34,12.37,17.33,226.0
5021,173318,"hamburger; single, patty; double decker bun with condiments and special sauce",21,12.17,13.3,22.69,259.0
5022,173319,"cheeseburger; double, patty; with condiments",21,16.24,16.18,17.97,282.0
5023,173321,chicken tenders,21,19.22,13.95,17.25,271.0
5024,173322,"bagel, with egg, sausage patty, cheese, and condiments",21,12.98,16.97,22.64,295.0
5025,173323,"bagel, with breakfast steak, egg, cheese, and condiments",21,15.95,14.07,22.99,282.0
5026,173324,"light ice cream, soft serve, blended with milk chocolate",21,4.02,6.46,26.82,182.0
5027,173325,"macaroni and cheese, canned entree",22,3.38,2.46,11.52,82.0
5028,173326,"hot pockets, croissant pockets chicken, broccoli, and cheddar stuffed sandwich",22,8.9,8.6,30.4,235.0
5029,173327,hot pockets ham 'n cheese stuffed sandwich,22,9.16,15.0,24.69,270.0
5030,173328,"ravioli, cheese-filled, canned",22,2.48,1.45,13.64,77.0
5031,173329,"ravioli, meat-filled, with tomato sauce meat sauce, canned",22,3.24,3.41,13.26,97.0
5032,173330,"beef stew, canned entree",22,4.41,5.53,7.85,99.0
5033,173331,"chicken pot pie, entree",22,5.11,11.85,19.21,204.0
5034,173332,"beef, corned beef hash, with potato, canned",22,8.73,10.24,9.27,164.0
5035,173334,"lasagna with meat & sauce, entree",22,6.63,4.42,14.39,124.0
5036,173335,"burrito, beef and bean",22,7.26,9.61,30.84,239.0
5037,173336,"burrito, bean and cheese",22,7.07,6.3,34.01,221.0
5038,173337,"macaroni and cheese, canned, microwavable",22,5.98,5.99,13.96,134.0
5039,173338,"turkey, stuffing, mashed potatoes w/gravy, assorted, microwaved",22,6.97,3.89,16.32,128.0
5040,173339,"rice bowl with chicken, entree,",22,5.65,1.56,22.46,126.0
5041,173340,"macaroni and cheese with dry sauce mix, boxed, uncooked",22,13.86,4.82,70.12,379.0
5042,173341,"macaroni and cheese, dry mix, with 2% milk and 80% stick margarine dry mix",22,4.89,8.28,23.93,190.0
5043,173342,"macaroni and cheese, entree",22,5.6,6.41,17.28,149.0
5044,173343,potato salad with egg,22,1.96,9.4,16.18,157.0
5045,173344,pulled pork in barbecue sauce,22,13.19,4.42,18.74,168.0
5046,173345,corn dogs,22,8.57,12.02,26.96,250.0
5047,173346,"chicken tenders, breaded",22,14.62,13.58,14.86,240.0
5048,173347,"rice-a-roni, chicken",22,10.64,1.04,76.08,356.0
5049,173348,"rice and vermicelli mix, chicken, with 80% margarine",22,2.65,3.45,23.54,136.0
5051,173361,"beef, round, knuckle, tip center, steak, and fat, 0"" fat",13,20.74,6.85,0.0,150.0
5052,173385,"beef, rib eye steak, bone-in, lip-on, and fat, 1/8"" fat, grilled",13,22.71,24.7,0.0,313.0
5053,173390,"beef, rib eye steak, boneless, lip-on, and fat, 1/8"" fat, grilled",13,22.92,23.52,0.0,303.0
5054,173397,"beef, steak, boneless, outside skirt, and fat, 0"" fat, grilled",13,27.06,20.47,0.0,292.0
5055,173402,"beef, rib eye steak, boneless, lip, and fat, 0"" fat",13,19.26,16.71,0.12,228.0
5056,173410,"butter, salted",1,0.85,81.11,0.06,717.0
5057,173411,"butter, whipped, with salt",1,0.49,78.3,0.0,731.0
5058,173412,"butter oil, anhydrous",1,0.28,99.48,0.0,876.0
5059,173413,"cheese, caraway",1,25.18,29.2,3.06,376.0
5060,173414,"cheese, cheddar",1,22.87,33.31,3.37,403.0
5061,173415,"cheese, cheshire",1,23.37,30.6,4.78,387.0
5062,173416,"cheese, colby",1,23.76,32.11,2.57,394.0
5063,173417,"cheese, cottage, lowfat, 1% milkfat",1,12.39,1.02,2.72,72.0
5064,173418,"cheese, cream",1,6.15,34.44,5.52,350.0
5065,173419,"cheese, edam",1,24.99,28.57,1.43,357.0
5066,173420,"cheese, feta",1,14.21,21.49,3.88,265.0
5067,173421,"egg, yolk, pasteurized",1,15.53,25.6,0.81,296.0
5068,173422,"egg, yolk, sugared, pasteurized",1,13.87,22.82,10.95,307.0
5069,173423,"egg, fried",1,13.61,14.84,0.83,196.0
5070,173424,"egg, hard-boiled",1,12.58,10.61,1.12,155.0
5071,173425,"egg, dried, stabilized, glucose reduced",1,48.17,43.95,2.38,615.0
5072,173426,"egg, white, dried, flakes, stabilized, glucose reduced",1,76.92,0.04,4.17,351.0
5073,173427,"egg, white, dried, powder, stabilized, glucose reduced",1,82.4,0.04,4.47,376.0
5074,173428,"egg, yolk, dried",1,33.63,59.13,0.66,669.0
5075,173429,"egg substitute, powder",1,55.5,13.0,21.8,444.0
5076,173430,"butter, salt",1,0.85,81.11,0.06,717.0
5077,173431,"cheese, parmesan, shredded",1,37.86,27.34,3.41,415.0
5078,173432,"milk, nonfat, fluid, a and d (fat free skim)",1,3.37,0.18,4.86,35.0
5079,173433,"cheese, goat, semisoft",1,21.58,29.84,0.12,364.0
5080,173434,"yogurt, greek, 2% fat, key lime blend, chobani",1,7.75,1.47,11.91,92.0
5081,173435,"cheese, goat, soft",1,18.52,21.08,0.0,264.0
5082,173436,"egg, yolk, salted, pasteurized",1,14.07,22.93,1.77,275.0
5083,173437,"cheese, mexican, queso asadero",1,22.6,25.0,4.13,356.0
5084,173438,"cheese, mexican, queso chihuahua",1,21.56,29.68,5.56,374.0
5085,173439,"cheese, low fat, cheddar colby",1,24.35,7.0,1.91,173.0
5086,173440,"cheese, low-sodium, cheddar colby",1,24.35,32.62,1.91,398.0
5087,173441,"milk, fluid, 1% fat, a and d",1,3.37,0.97,4.99,42.0
5088,173442,"sour cream, reduced fat",1,7.0,14.1,7.0,181.0
5089,173443,"sour cream, light",1,3.5,10.6,7.1,136.0
5090,173444,"sour cream, fat free",1,3.1,0.0,15.6,74.0
5091,173445,"yogurt, vanilla lemon, nonfat milk, sweetened with low-calorie sweetener",1,3.86,0.18,7.5,43.0
5092,173446,kraft cheez whiz light pasteurized process cheese product,1,16.3,9.5,16.2,215.0
5093,173447,kraft free singles american nonfat pasteurized process cheese product,1,22.7,1.0,11.7,148.0
5094,173448,kraft velveeta pasteurized process cheese spread,1,16.3,22.0,9.8,303.0
5095,173449,kraft velveeta light reduced fat pasteurized process cheese product,1,19.6,10.6,11.8,222.0
5096,173450,"milk, chocolate, fluid, commercial, reduced fat, with",1,2.99,1.9,12.13,78.0
5097,173451,"yogurt, fruit, lowfat, with low calorie sweetener",1,4.86,1.41,18.6,105.0
5098,173452,"cheese, parmesan, dry grated, reduced fat",1,20.0,20.0,1.37,265.0
5099,173453,"cream substitute, flavored, liquid",1,0.69,13.5,35.07,251.0
5100,173454,"milk, dry",1,26.32,26.71,38.42,496.0
5101,173455,"cheese product, pasteurized process, american, reduced fat, with d",1,17.6,14.1,10.6,240.0
5102,173456,"yogurt, fruit, low fat, 9 grams protein per 8 ounce, with d",1,3.98,1.15,18.64,99.0
5103,173457,"yogurt, fruit, low fat, 10 grams protein per 8 ounce, with d",1,4.37,1.08,19.05,102.0
5104,173458,"yogurt, fruit, nonfat, with d",1,4.4,0.2,19.0,95.0
5105,173459,"protein supplement, milk based, muscle milk, powder",1,45.71,17.14,18.5,411.0
5106,173460,"protein supplement, milk based, muscle milk light, powder",1,50.0,12.0,22.0,396.0
5107,173461,dulce de leche,1,6.84,7.35,55.35,315.0
5108,173462,"egg substitute, liquid, fat free",1,10.0,0.0,2.0,48.0
5109,173463,"yogurt, vanilla, lowfat milk, sweetened with low calorie sweetener",1,4.93,1.25,13.8,86.0
5110,173464,"yogurt, not chocolate, nonfat milk, with low-calorie sweetener",1,4.4,0.8,19.7,104.0
5111,173465,"ice cream, soft serve, chocolate",1,4.1,13.0,22.2,222.0
5112,173466,"ice cream, bar stick, chocolate covered",1,4.1,24.1,24.5,331.0
5113,173467,"fat free ice cream, no sugar, other than chocolate",1,4.41,0.0,28.86,133.0
5114,173468,salt,2,0.0,0.0,0.0,0.0
5115,173469,"vinegar, cider",2,0.0,0.0,0.93,21.0
5116,173470,thyme,2,5.56,1.68,24.45,101.0
5117,173471,vanilla extract,2,0.06,0.06,12.65,288.0
5118,173472,horseradish,2,1.18,0.69,11.29,48.0
5119,173473,rosemary,2,3.31,5.86,20.7,131.0
5120,173474,peppermint,2,3.75,0.94,14.89,70.0
5121,173475,spearmint,2,3.29,0.73,8.41,44.0
5122,173476,"seasoning mix, dry, chili",2,10.82,7.3,56.56,335.0
5123,173562,"salad dressing, blue roquefort cheese dressing",4,1.37,51.1,4.77,484.0
5124,173563,"oil, cupu assu",4,0.0,100.0,0.0,884.0
5125,173564,"fat, chicken",4,0.0,99.8,0.0,900.0
5126,173565,"oil, soybean, salad cooking, and cottonseed",4,0.0,100.0,0.0,884.0
5127,173566,"shortening, lard and vegetable oil",4,0.0,100.0,0.0,900.0
5128,173567,"shortening frying (heavy duty), beef tallow and cottonseed",4,0.0,100.0,0.0,900.0
5129,173568,"shortening confectionery, coconut and palm kernel",4,0.0,100.0,0.0,884.0
5130,173569,"shortening, soybean and cottonseed",4,0.0,100.0,0.0,884.0
5131,173570,"oil, ucuhuba butter",4,0.0,100.0,0.0,884.0
5132,173571,"fat, turkey",4,0.0,99.8,0.0,900.0
5133,173572,"fat, goose",4,0.0,99.8,0.0,900.0
5134,173573,"oil, avocado",4,0.0,100.0,0.0,884.0
5135,173574,"shortening, special purpose for cakes and frostings, soybean",4,0.0,100.0,0.0,884.0
5136,173575,"shortening, special purpose for baking, soybean palm and cottonseed",4,0.0,100.0,0.0,884.0
5137,173576,"oil, oat",4,0.0,100.0,0.0,884.0
5138,173577,"fish oil, cod liver",4,0.0,100.0,0.0,902.0
5139,173578,"fish oil, sardine",4,0.0,100.0,0.0,902.0
5140,173579,"shortening, multipurpose, soybean and palm",4,0.0,100.0,0.0,884.0
5141,173580,"margarine-like, vegetable oil-butter spread, tub, with salt",4,1.0,40.0,1.0,362.0
5142,173581,"butter, light, stick, with salt",4,3.3,55.1,0.0,499.0
5143,173582,"margarine-like, vegetable oil spread, 60% fat, tub, with salt",4,0.17,59.81,0.86,533.0
5144,173583,"margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",4,0.6,59.17,0.0,526.0
5145,173584,"shortening, vegetable, household",4,0.0,99.97,0.0,884.0
5146,173585,"margarine, 80% fat, stick, salt",4,0.16,80.71,0.7,717.0
5147,173586,"margarine-like spread with yogurt, approximately 40% fat, tub, with salt",4,2.0,35.0,2.0,330.0
5148,173587,"margarine, 80% fat, stick, and corn and soybean oils",4,0.16,80.71,0.7,717.0
5149,173588,"margarine, margarine- vegetable oil spread, 70% fat, soybean and soybean, stick",4,0.26,70.22,1.53,628.0
5150,173589,"margarine spread, 40-49% fat, tub",4,0.27,44.46,0.0,401.0
5151,173590,"salad dressing, italian dressing, fat-free",4,0.97,0.87,8.75,47.0
5152,173591,"salad dressing, ranch dressing, fat-free",4,0.25,1.92,26.51,119.0
5153,173592,"salad dressing, ranch dressing",4,1.32,44.54,5.9,430.0
5154,173593,"salad dressing, ranch dressing, reduced fat",4,1.25,12.42,21.33,196.0
5155,173595,"oil, coconut, principal uses candy coatings, oil sprays, roasting nuts",4,0.0,100.0,0.0,884.0
5156,173596,"oil, soy, principal uses popcorn and flavoring",4,0.0,100.0,0.0,884.0
5157,173597,"shortening, soy, pourable liquid fry shortening",4,0.0,100.0,0.0,884.0
5158,173598,"oil, soy, refined, for woks and light frying",4,0.0,100.0,0.0,884.0
5159,173599,"margarine-like shortening, soy, cottonseed, and soy, principal use flaky pastries",4,0.0,71.0,0.0,628.0
5160,173600,"oil, palm kernel, confection fat, uses similar high quality cocoa butter",4,0.0,100.0,0.0,884.0
5161,173601,"oil, palm kernel, confection fat, uses similar 95 degree hard butter",4,0.0,100.0,0.0,884.0
5162,173602,"oil, palm kernel, confection fat, intermediate grade product",4,0.0,100.0,0.0,884.0
5163,173603,"oil, palm kernel, filling fat",4,0.0,100.0,0.0,884.0
5164,173604,"oil, soy, palm, principal uses icings and fillings",4,0.0,100.0,0.0,884.0
5165,173605,"margarine, non-dairy, cottonseed, soy oil, for flaky pastries",4,1.9,80.2,0.0,714.0
5166,173606,"shortening, soy and corn for frying",4,0.0,100.0,0.0,884.0
5167,173607,"shortening, soy for baking and confections",4,0.0,100.0,0.0,884.0
5168,173608,"margarine-like spread, smart beat super light saturated fat",4,0.0,17.1,0.0,158.0
5169,173609,"margarine-like spread, smart beat smart squeeze",4,0.0,2.1,7.1,47.0
5170,173610,"margarine-like spread, smart balance omega plus spread (with plant sterols & fish oil)",4,0.13,70.95,0.16,605.0
5171,173611,"chicken, drumstick, meat and skin, fried, flour",5,26.96,13.72,1.63,245.0
5172,173612,"chicken, drumstick, meat and skin, roasted",5,23.35,10.15,0.0,191.0
5173,173613,"chicken, drumstick, meat and skin, stewed",5,25.32,10.64,0.0,204.0
5174,173614,"chicken, dark meat, drumstick, meat",5,19.41,3.71,0.0,116.0
5175,173615,"chicken, leg, meat and skin, fried, batter",5,21.77,16.17,8.72,273.0
5176,173616,"chicken, leg, meat and skin, fried, flour",5,26.84,14.43,2.5,254.0
5177,173617,"chicken, leg, meat and skin, roasted",5,24.03,8.99,0.0,184.0
5178,173618,"chicken, leg, meat and skin, stewed",5,24.17,12.92,0.0,220.0
5179,173619,"chicken, leg, meat",5,19.16,4.22,0.0,120.0
5180,173620,"chicken, neck, meat and skin, fried, batter",5,19.82,23.52,8.7,330.0
5181,173621,"chicken, neck, meat and skin, fried, flour",5,24.01,23.61,4.24,332.0
5182,173622,"chicken, neck, meat and skin, simmered",5,19.61,18.1,0.0,247.0
5183,173623,"chicken, neck, meat",5,17.55,8.78,0.0,154.0
5184,173624,"chicken, thigh, meat and skin, fried, flour",5,26.75,14.98,3.18,262.0
5185,173625,"chicken, thigh, meat and skin, roasted",5,23.26,14.71,0.0,232.0
5186,173626,"chicken, thigh, meat and skin, stewed",5,23.26,14.74,0.0,232.0
5188,173628,"chicken, wing, meat and skin, fried, batter",5,19.87,21.81,10.94,324.0
5189,173629,"chicken, wing, meat and skin, fried, flour",5,26.11,22.16,2.39,321.0
5190,173630,"chicken, wing, meat and skin, roasted",5,23.79,16.87,0.0,254.0
5191,173631,"chicken, wing, meat and skin, stewed",5,22.78,16.82,0.0,249.0
5192,173632,"chicken, wing, meat",5,21.97,3.54,0.0,126.0
5193,173633,"chicken, roasting, meat and skin and giblets and neck, roasted",5,23.96,13.07,0.05,220.0
5194,173634,"canada goose, breast meat, skinless",5,24.31,4.02,0.0,133.0
5195,173635,"chicken, roasting, meat and skin, roasted",5,23.97,13.39,0.0,223.0
5196,173636,"chicken, roasting, meat",5,20.33,2.7,0.0,111.0
5197,173637,"chicken, roasting, light meat, meat, roasted",5,27.13,4.07,0.0,153.0
5198,173638,"chicken, roasting, dark meat, meat",5,18.74,3.61,0.0,113.0
5199,173639,"chicken, roasting, dark meat, meat, roasted",5,23.25,8.75,0.0,178.0
5200,173640,"chicken, stewing, meat and skin, and giblets and neck",5,17.48,19.52,0.19,251.0
5201,173641,"chicken, stewing, giblets",5,17.89,9.21,2.13,168.0
5202,173642,"chicken, stewing, giblets, simmered",5,25.73,9.3,0.11,194.0
5203,173643,"chicken, stewing, light meat, meat",5,23.1,4.21,0.0,137.0
5204,173644,"chicken, stewing, light meat, meat, stewed",5,33.04,7.98,0.0,213.0
5205,173645,"chicken, capons, meat and skin",5,18.77,17.07,0.0,234.0
5206,173646,"chicken, capons, meat and skin, roasted",5,28.96,11.65,0.0,229.0
5207,173647,"water, tap, drinking",14,0.0,0.0,0.0,0.0
5208,173648,"coffee substitute, cereal grain beverage, powder, with milk",14,3.3,3.3,5.6,65.0
5209,173649,"dairy drink mix, chocolate, reduced calorie, with low-calorie sweeteners, powder",14,25.0,2.6,51.4,329.0
5210,173650,"dairy drink mix, chocolate, reduced calorie, with aspartame, powder, with water and ice",14,2.19,0.23,4.51,29.0
5211,173651,"orange- drink, breakfast, with pulp, concentrate.",14,0.1,0.5,42.9,172.0
5212,173652,"orange- drink, breakfast, with pulp, concentrate, with water",14,0.03,0.14,12.21,49.0
5213,173653,"cranberry juice cocktail, concentrate",14,0.05,0.0,51.45,201.0
5214,173654,"cranberry juice cocktail, concentrate, with water",14,0.01,0.0,11.81,47.0
5215,173655,"water, non-carbonated, dannon",14,0.0,0.0,0.0,0.0
5216,173656,"water, non-carbonated, pepsi, aquafina",14,0.0,0.0,0.0,0.0
5217,173657,"water, non-carbonated, naya",14,0.0,0.0,0.0,0.0
5218,173658,"dannon, water, non-carbonated, with fluoride",14,0.0,0.0,0.03,0.0
5219,173659,"drink mix, oats, gatorade, orange, powder",14,0.0,1.23,94.11,388.0
5220,173660,"pepsico, gatorade, g performance, drink.",14,0.0,0.0,6.43,26.0
5221,173661,"whiskey sour mix, with potassium and sodium",14,0.1,0.1,21.4,84.0
5222,173662,"alcoholic beverage, whiskey sour",14,0.0,0.03,13.17,149.0
5223,173663,"alcoholic beverage, distilled, (gin, rum, vodka, whiskey) 94 proof",14,0.0,0.0,0.0,275.0
5224,173664,"alcoholic beverage, distilled, (gin, rum, vodka, whiskey) 100 proof",14,0.0,0.0,0.0,295.0
5225,173665,"alcoholic beverage, liqueur, coffee, 63 proof",14,0.1,0.3,32.2,308.0
5226,173666,"lemonade, concentrate, pink",14,0.22,0.69,48.86,192.0
5227,173667,"lemonade, concentrate, pink, with water",14,0.05,0.15,10.81,43.0
5228,173668,"fish, herring, atlantic, kippered",15,24.58,12.37,0.0,217.0
5229,173669,"fish, herring, pacific",15,16.39,13.88,0.0,195.0
5230,173670,"fish, ling",15,18.99,0.64,0.0,87.0
5231,173671,"fish, lingcod",15,17.66,1.06,0.0,85.0
5232,173672,"fish, mackerel, pacific and jack",15,20.07,7.89,0.0,158.0
5233,173673,"fish, mackerel, spanish",15,19.29,6.3,0.0,139.0
5234,173674,"fish, mackerel, spanish, dry",15,23.59,6.32,0.0,158.0
5235,173675,"fish, milkfish",15,20.53,6.73,0.0,148.0
5236,173676,"fish, monkfish",15,14.48,1.52,0.0,76.0
5237,173677,"fish, pout, ocean",15,16.64,0.91,0.0,79.0
5238,173678,"fish, perch",15,19.39,0.92,0.0,91.0
5239,173679,"fish, perch, dry",15,24.86,1.18,0.0,117.0
5240,173680,"fish, pike, northern",15,19.26,0.69,0.0,88.0
5241,173681,"fish, pollock, dry",15,23.48,1.18,0.0,111.0
5242,173682,"fish, pompano, florida",15,18.48,9.47,0.0,164.0
5243,173683,"fish, pompano, florida, dry",15,23.69,12.14,0.0,211.0
5244,173684,"fish, rockfish, pacific",15,18.36,1.34,0.0,90.0
5245,173685,"fish, sablefish, smoked",15,17.65,20.14,0.0,257.0
5246,173686,"fish, salmon, atlantic, wild",15,19.84,6.34,0.0,142.0
5247,173687,"fish, salmon, chinook, smoked",15,18.28,4.32,0.0,117.0
5248,173688,"fish, salmon, chinook",15,19.93,10.43,0.0,179.0
5249,173689,"fish, salmon, chum",15,20.14,3.77,0.0,120.0
5250,173690,"fish, salmon, pink, canned",15,19.68,4.97,0.0,129.0
5251,173691,"fish, salmon, sockeye",15,22.25,4.69,0.0,131.0
5252,173692,"fish, salmon, sockeye, dry",15,26.48,5.57,0.0,156.0
5253,173693,"fish, salmon, sockeye, canned, drained",15,23.59,7.39,0.0,167.0
5254,173694,"fish, sea bass, dry",15,23.63,2.56,0.0,124.0
5255,173695,"fish, seatrout",15,16.74,3.61,0.0,104.0
5256,173696,"fish, shad, american",15,16.93,13.77,0.0,197.0
5257,173697,"fish, shark",15,20.98,4.51,0.0,130.0
5258,173698,"fish, snapper",15,20.51,1.34,0.0,100.0
5259,173699,"fish, snapper, dry",15,26.3,1.72,0.0,128.0
5260,173700,"fish, spot",15,18.51,4.9,0.0,123.0
5261,173701,"fish, sturgeon",15,16.14,4.04,0.0,105.0
5262,173702,"fish, surimi",15,15.18,0.9,6.85,99.0
5263,173703,"fish, swordfish",15,19.66,6.65,0.0,144.0
5264,173704,"fish, swordfish, dry",15,23.45,7.93,0.0,172.0
5265,173705,"fish, tilefish",15,17.5,2.31,0.0,96.0
5266,173706,"fish, tuna, bluefin",15,23.33,4.9,0.0,144.0
5267,173707,"fish, tuna, bluefin, dry",15,29.91,6.28,0.0,184.0
5268,173708,"fish, tuna, light, canned in oil, drained",15,29.13,8.21,0.0,198.0
5269,173709,"fish, tuna, light, canned in water, drained",15,19.44,0.96,0.0,86.0
